0.000000000e+00 -1.508059871e-06  2.303338779e-07  8.411918501e-05
1.000000000e-02 -1.943889466e-06  2.337956796e-07  8.328277011e-05
2.000000000e-02 -2.264072334e-06  4.159832848e-07  8.237054508e-05
3.000000000e-02 -2.689226837e-06  4.799099123e-07  8.147090789e-05
4.000000000e-02 -3.111310055e-06  4.197943059e-07  8.058290190e-05
5.000000000e-02 -3.599387594e-06  4.415789569e-07  7.969071261e-05
6.000000000e-02 -4.070973477e-06  4.123636720e-07  7.879597139e-05
7.000000000e-02 -4.435704648e-06  4.361051358e-07  7.795773357e-05
8.000000000e-02 -4.906363710e-06  3.981538910e-07  7.708698169e-05
9.000000000e-02 -5.330694122e-06  3.818913773e-07  7.622345857e-05
1.000000000e-01 -5.749721065e-06  3.735477076e-07  7.539135954e-05
1.100000000e-01 -6.171354465e-06  4.109362668e-07  7.456527323e-05
1.200000000e-01 -6.674235612e-06  3.962313179e-07  7.371959842e-05
1.300000000e-01 -7.056930122e-06  4.051679835e-07  7.289593480e-05
1.400000000e-01 -7.521721232e-06  3.504934873e-07  7.207971414e-05
1.500000000e-01 -7.980302766e-06  3.763137076e-07  7.126517159e-05
1.600000000e-01 -8.359188289e-06  3.418037371e-07  7.048601356e-05
1.700000000e-01 -8.830228604e-06  3.157937811e-07  6.967447783e-05
1.800000000e-01 -9.279374353e-06  3.793188838e-07  6.889575262e-05
1.900000000e-01 -9.696553009e-06  3.125764316e-07  6.811537778e-05
2.000000000e-01 -1.013844909e-05  3.423573326e-07  6.732733597e-05
2.100000000e-01 -1.057198309e-05  3.357044117e-07  6.657342152e-05
2.200000000e-01 -1.105965396e-05  3.638626980e-07  6.580983297e-05
2.300000000e-01 -1.148475189e-05  3.212126689e-07  6.504664098e-05
2.400000000e-01 -1.189749166e-05  4.008219042e-07  6.431765385e-05
2.500000000e-01 -1.230925875e-05  3.634003137e-07  6.358416271e-05
2.600000000e-01 -1.278504979e-05  3.502171647e-07  6.283173181e-05
2.700000000e-01 -1.319925617e-05  4.088173552e-07  6.211727541e-05
2.800000000e-01 -1.375207518e-05  2.776170016e-07  6.138422261e-05
2.900000000e-01 -1.416913334e-05  2.724014877e-07  6.066629906e-05
3.000000000e-01 -1.460414003e-05  2.802714806e-07  5.995821239e-05
3.100000000e-01 -1.483897956e-05  4.728988797e-07  5.925805744e-05
3.200000000e-01 -1.533513469e-05  4.333470267e-07  5.856455394e-05
3.300000000e-01 -1.573609618e-05  4.308842401e-07  5.787850125e-05
3.400000000e-01 -1.623418548e-05  4.458630508e-07  5.718282247e-05
3.500000000e-01 -1.665875807e-05  4.278561386e-07  5.651613640e-05
3.600000000e-01 -1.714733837e-05  4.328723078e-07  5.584145457e-05
3.700000000e-01 -1.757751244e-05  3.965671699e-07  5.516155196e-05
3.800000000e-01 -1.798649756e-05  3.935186009e-07  5.450614281e-05
3.900000000e-01 -1.839750731e-05  4.586251628e-07  5.387444064e-05
4.000000000e-01 -1.888448356e-05  4.647074149e-07  5.321773235e-05
4.100000000e-01 -1.931283348e-05  4.114646855e-07  5.257646295e-05
4.200000000e-01 -1.970844511e-05  4.382690250e-07  5.195311505e-05
4.300000000e-01 -2.017720278e-05  4.486859787e-07  5.131673971e-05
4.400000000e-01 -2.059630704e-05  4.080445829e-07  5.068404287e-05
4.500000000e-01 -2.109609266e-05  4.318692977e-07  5.005534259e-05
4.600000000e-01 -2.158417530e-05  3.943198038e-07  4.943699447e-05
4.700000000e-01 -2.194388875e-05  4.066842504e-07  4.882524567e-05
4.800000000e-01 -2.239783336e-05  4.772068637e-07  4.824318731e-05
