0.000000000e+00  1.661107069e-09 -3.899999990e-02 -1.505874527e-05
1.000000000e-02  1.793910995e-09 -3.899999989e-02 -1.590330986e-05
2.000000000e-02  2.093522808e-09 -3.899999976e-02 -1.673953180e-05
3.000000000e-02  2.395823512e-09 -3.899999975e-02 -1.756744658e-05
4.000000000e-02  2.695814966e-09 -3.899999989e-02 -1.838703024e-05
5.000000000e-02  3.006436190e-09 -3.899999958e-02 -1.919858513e-05
6.000000000e-02  3.311358119e-09 -3.899999981e-02 -2.000193250e-05
7.000000000e-02  3.636948014e-09 -3.899999989e-02 -2.079732226e-05
8.000000000e-02  3.967679919e-09 -3.899999964e-02 -2.158485182e-05
9.000000000e-02  4.250617283e-09 -3.899999963e-02 -2.236444809e-05
1.000000000e-01  4.682334227e-09 -3.899999975e-02 -2.313622015e-05
1.100000000e-01  5.076677596e-09 -3.899999962e-02 -2.390045880e-05
1.200000000e-01  5.502677346e-09 -3.899999962e-02 -2.465702569e-05
1.300000000e-01  5.820306006e-09 -3.899999980e-02 -2.540596982e-05
1.400000000e-01  6.231541075e-09 -3.899999968e-02 -2.614754704e-05
1.500000000e-01  6.645426582e-09 -3.899999962e-02 -2.688177046e-05
1.600000000e-01  6.891021042e-09 -3.899999979e-02 -2.760858693e-05
1.700000000e-01  7.289482425e-09 -3.900000003e-02 -2.832815091e-05
1.800000000e-01  7.814679851e-09 -3.900000004e-02 -2.904071192e-05
1.900000000e-01  8.229158658e-09 -3.899999998e-02 -2.974615017e-05
2.000000000e-01  8.621001866e-09 -3.899999996e-02 -3.044452015e-05
2.100000000e-01  8.879520298e-09 -3.899999985e-02 -3.113598718e-05
2.200000000e-01  9.325602158e-09 -3.899999973e-02 -3.182051793e-05
2.300000000e-01  9.637439431e-09 -3.899999985e-02 -3.249813198e-05
2.400000000e-01  9.965201520e-09 -3.899999995e-02 -3.316909446e-05
2.500000000e-01  1.036230151e-08 -3.899999986e-02 -3.383336098e-05
2.600000000e-01  1.061815717e-08 -3.899999985e-02 -3.449108080e-05
2.700000000e-01  1.104610531e-08 -3.900000002e-02 -3.514210195e-05
2.800000000e-01  1.134618753e-08 -3.900000015e-02 -3.578668510e-05
2.900000000e-01  1.150950601e-08 -3.900000016e-02 -3.642492933e-05
3.000000000e-01  1.174157908e-08 -3.900000015e-02 -3.705680359e-05
3.100000000e-01  1.186797828e-08 -3.899999994e-02 -3.768244113e-05
3.200000000e-01  1.205366362e-08 -3.900000014e-02 -3.830176788e-05
3.300000000e-01  1.237578334e-08 -3.899999965e-02 -3.891496228e-05
3.400000000e-01  1.252463434e-08 -3.899999984e-02 -3.952205462e-05
3.500000000e-01  1.284867587e-08 -3.899999967e-02 -4.012299799e-05
3.600000000e-01  1.328785060e-08 -3.899999952e-02 -4.071811527e-05
3.700000000e-01  1.350239670e-08 -3.899999958e-02 -4.130720368e-05
3.800000000e-01  1.388102103e-08 -3.899999968e-02 -4.189029939e-05
3.900000000e-01  1.435804795e-08 -3.899999974e-02 -4.246772071e-05
4.000000000e-01  1.470188712e-08 -3.899999985e-02 -4.303945371e-05
4.100000000e-01  1.487036169e-08 -3.899999990e-02 -4.360547338e-05
4.200000000e-01  1.534526208e-08 -3.899999974e-02 -4.416588836e-05
4.300000000e-01  1.577219889e-08 -3.899999973e-02 -4.472069708e-05
4.400000000e-01  1.610617460e-08 -3.899999974e-02 -4.526983830e-05
4.500000000e-01  1.654727417e-08 -3.899999981e-02 -4.581361562e-05
